eventType,timestamp,orderId,orderLineNumber,customerId,loyaltyId,email,channel,productId,productName,productCategory,productBrand,quantity,unitPrice,lineTotal,currency,paymentMethod,salesAssociate,promoCode,purchasesValue,orderPriceTotal
commerce.purchases,2025-11-19T02:09:52.895Z,OFF-00800470,2,CRM-00100079,LYL-00200079,rf1-w13-s23-vip-79-dd9bc0@f1traffic.com,popup-silverstone,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,debit_card,SA-117,RACE2024,0,
commerce.purchases,2025-07-29T00:13:37.406Z,OFF-00800471,1,CRM-00100079,LYL-00200079,rf1-w13-s23-vip-79-dd9bc0@f1traffic.com,store-london,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,cash,N/A,,1,719.97
commerce.purchases,2025-07-29T00:13:37.406Z,OFF-00800471,2,CRM-00100079,LYL-00200079,rf1-w13-s23-vip-79-dd9bc0@f1traffic.com,store-london,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,cash,N/A,,0,
commerce.purchases,2025-03-30T16:56:20.066Z,OFF-00800472,1,CRM-00100079,LYL-00200079,rf1-w13-s23-vip-79-dd9bc0@f1traffic.com,store-london,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,2,39.99,79.98,USD,credit_card,SA-203,,1,399.96
commerce.purchases,2025-03-30T16:56:20.066Z,OFF-00800472,2,CRM-00100079,LYL-00200079,rf1-w13-s23-vip-79-dd9bc0@f1traffic.com,store-london,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,credit_card,SA-203,,0,
commerce.purchases,2025-03-28T09:39:09.188Z,OFF-00800473,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-newyork,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,credit_card,online,,1,798
commerce.purchases,2025-03-28T09:39:09.188Z,OFF-00800473,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-newyork,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,credit_card,online,,0,
commerce.purchases,2025-04-18T15:13:52.009Z,OFF-00800474,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-london,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,credit_card,SA-042,,1,485.98
commerce.purchases,2025-04-18T15:13:52.009Z,OFF-00800474,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-london,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,credit_card,SA-042,,0,
commerce.purchases,2025-04-18T15:13:52.009Z,OFF-00800474,3,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-london,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,credit_card,SA-042,,0,
commerce.purchases,2025-09-30T03:04:59.028Z,OFF-00800475,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,phone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,apple_pay,N/A,,1,1117.98
commerce.purchases,2025-09-30T03:04:59.028Z,OFF-00800475,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,phone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,apple_pay,N/A,,0,
commerce.purchases,2025-09-30T03:04:59.028Z,OFF-00800475,3,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,phone,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,apple_pay,N/A,,0,
commerce.purchases,2026-06-03T00:28:15.408Z,OFF-00800476,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,debit_card,SA-298,GOLD15,1,1116.99
commerce.purchases,2026-06-03T00:28:15.408Z,OFF-00800476,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,popup-monaco,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,debit_card,SA-298,GOLD15,0,
commerce.purchases,2026-06-03T00:28:15.408Z,OFF-00800476,3,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,debit_card,SA-298,GOLD15,0,
commerce.purchases,2025-10-31T15:01:02.245Z,OFF-00800477,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-london,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,google_pay,SA-001,SUMMER20,1,377.99
commerce.purchases,2025-10-31T15:01:02.245Z,OFF-00800477,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-london,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,google_pay,SA-001,SUMMER20,0,
commerce.purchases,2025-10-31T15:01:02.245Z,OFF-00800477,3,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-london,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,google_pay,SA-001,SUMMER20,0,
commerce.purchases,2026-06-03T03:47:15.642Z,OFF-00800478,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-newyork,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,debit_card,SA-298,,1,5038.99
commerce.purchases,2026-06-03T03:47:15.642Z,OFF-00800478,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-newyork,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,1,39.99,39.99,USD,debit_card,SA-298,,0,
commerce.purchases,2026-04-10T16:51:04.340Z,OFF-00800479,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,phone,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,1,39.99,39.99,USD,apple_pay,SA-042,GOLD15,1,617.97
commerce.purchases,2026-04-10T16:51:04.340Z,OFF-00800479,2,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,phone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,apple_pay,SA-042,GOLD15,0,
commerce.purchases,2026-04-10T16:51:04.340Z,OFF-00800479,3,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,phone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,apple_pay,SA-042,GOLD15,0,
commerce.purchases,2025-08-14T08:59:37.828Z,OFF-00800480,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,store-milan,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,apple_pay,online,,1,4999
commerce.purchases,2025-01-16T03:02:10.600Z,OFF-00800481,1,CRM-00100080,LYL-00200080,rf1-w4-s45-vip-80-cb662e@f1traffic.com,catalog,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,debit_card,SA-203,,1,79.99
commerce.purchases,2025-12-16T23:03:06.434Z,OFF-00800482,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,debit_card,N/A,,1,568.99
commerce.purchases,2025-12-16T23:03:06.434Z,OFF-00800482,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-silverstone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,debit_card,N/A,,0,
commerce.purchases,2026-02-28T05:43:33.415Z,OFF-00800483,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-milan,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,apple_pay,N/A,,1,499
commerce.purchases,2026-02-08T14:50:36.225Z,OFF-00800484,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-silverstone,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,credit_card,online,,1,5578.98
commerce.purchases,2026-02-08T14:50:36.225Z,OFF-00800484,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-silverstone,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,credit_card,online,,0,
commerce.purchases,2025-07-01T19:58:36.251Z,OFF-00800485,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-milan,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,cash,online,SUMMER20,1,639.97
commerce.purchases,2025-07-01T19:58:36.251Z,OFF-00800485,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-milan,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,cash,online,SUMMER20,0,
commerce.purchases,2025-07-01T19:58:36.251Z,OFF-00800485,3,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-milan,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,cash,online,SUMMER20,0,
commerce.purchases,2025-05-06T03:54:57.092Z,OFF-00800486,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-mumbai,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,debit_card,online,SUMMER20,1,839.96
commerce.purchases,2025-05-06T03:54:57.092Z,OFF-00800486,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-mumbai,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,debit_card,online,SUMMER20,0,
commerce.purchases,2025-06-11T12:03:27.775Z,OFF-00800487,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,phone,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,1,39.99,39.99,USD,apple_pay,SA-001,GOLD15,1,559.95
commerce.purchases,2025-06-11T12:03:27.775Z,OFF-00800487,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,phone,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,apple_pay,SA-001,GOLD15,0,
commerce.purchases,2025-06-11T12:03:27.775Z,OFF-00800487,3,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,phone,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,apple_pay,SA-001,GOLD15,0,
commerce.purchases,2025-08-24T03:18:45.921Z,OFF-00800488,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-silverstone,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,google_pay,SA-001,,1,45
commerce.purchases,2026-05-11T09:50:34.563Z,OFF-00800489,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-newyork,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,credit_card,SA-001,,1,5348.98
commerce.purchases,2026-05-11T09:50:34.563Z,OFF-00800489,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-newyork,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,credit_card,SA-001,,0,
commerce.purchases,2026-05-11T09:50:34.563Z,OFF-00800489,3,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-newyork,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,credit_card,SA-001,,0,
commerce.purchases,2025-09-25T06:25:58.444Z,OFF-00800490,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-monaco,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,debit_card,SA-117,,1,299
commerce.purchases,2026-01-03T14:47:21.362Z,OFF-00800491,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-milan,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,apple_pay,SA-203,,1,579.98
commerce.purchases,2025-05-23T14:53:45.361Z,OFF-00800492,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-london,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,cash,SA-298,,1,383.99
commerce.purchases,2025-05-23T14:53:45.361Z,OFF-00800492,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-london,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,1,39.99,39.99,USD,cash,SA-298,,0,
commerce.purchases,2025-05-23T14:53:45.361Z,OFF-00800492,3,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,store-london,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,cash,SA-298,,0,
commerce.purchases,2025-10-30T17:45:44.340Z,OFF-00800493,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-monaco,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,google_pay,SA-042,VIP25,1,699.96
commerce.purchases,2025-10-30T17:45:44.340Z,OFF-00800493,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-monaco,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,google_pay,SA-042,VIP25,0,
commerce.purchases,2025-04-27T13:59:21.409Z,OFF-00800494,1,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-monaco,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,cash,SA-298,,1,609.98
commerce.purchases,2025-04-27T13:59:21.409Z,OFF-00800494,2,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-monaco,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,cash,SA-298,,0,
commerce.purchases,2025-04-27T13:59:21.409Z,OFF-00800494,3,CRM-00100081,LYL-00200081,rf1-w19-s13-vip-81-265666@f1traffic.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-298,,0,
commerce.purchases,2025-05-07T17:48:48.107Z,OFF-00800495,1,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,google_pay,SA-203,,1,1618.97
commerce.purchases,2025-05-07T17:48:48.107Z,OFF-00800495,2,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,popup-monaco,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,google_pay,SA-203,,0,
commerce.purchases,2025-05-07T17:48:48.107Z,OFF-00800495,3,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,popup-monaco,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,google_pay,SA-203,,0,
commerce.purchases,2025-02-03T03:07:02.046Z,OFF-00800496,1,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,catalog,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,debit_card,SA-042,,1,249.99
commerce.purchases,2025-06-15T16:14:10.240Z,OFF-00800497,1,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,catalog,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,loyalty_points,SA-117,,1,579.98
commerce.purchases,2025-12-11T21:27:12.831Z,OFF-00800498,1,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,store-mumbai,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,debit_card,SA-117,,1,289.99
commerce.purchases,2025-03-26T20:31:57.558Z,OFF-00800499,1,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,apple_pay,SA-117,SUMMER20,1,2598
commerce.purchases,2025-01-12T01:02:54.078Z,OFF-00800500,1,CRM-00100082,LYL-00200082,rf1-w11-s25-gold-82-36c740@f1traffic.com,catalog,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,google_pay,SA-298,,1,90
commerce.purchases,2026-04-12T00:27:18.973Z,OFF-00800501,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,popup-monaco,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,cash,SA-001,,1,42
commerce.purchases,2025-12-14T02:32:52.348Z,OFF-00800502,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,apple_pay,SA-203,,1,3007.97
commerce.purchases,2025-12-14T02:32:52.348Z,OFF-00800502,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,apple_pay,SA-203,,0,
commerce.purchases,2025-12-14T02:32:52.348Z,OFF-00800502,3,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,apple_pay,SA-203,,0,
commerce.purchases,2026-02-20T19:15:37.971Z,OFF-00800503,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,cash,SA-001,SAVE10,1,2157.98
commerce.purchases,2026-02-20T19:15:37.971Z,OFF-00800503,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,cash,SA-001,SAVE10,0,
commerce.purchases,2025-11-13T09:29:21.047Z,OFF-00800504,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,loyalty_points,SA-203,,1,2282
commerce.purchases,2025-11-13T09:29:21.047Z,OFF-00800504,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,phone,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,loyalty_points,SA-203,,0,
commerce.purchases,2025-11-13T09:29:21.047Z,OFF-00800504,3,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,phone,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,2,42,84,USD,loyalty_points,SA-203,,0,
commerce.purchases,2026-04-01T06:15:33.271Z,OFF-00800505,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-mumbai,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,google_pay,SA-042,,1,767.99
commerce.purchases,2026-04-01T06:15:33.271Z,OFF-00800505,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-mumbai,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,google_pay,SA-042,,0,
commerce.purchases,2025-09-04T02:05:50.109Z,OFF-00800506,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-london,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,loyalty_points,N/A,SUMMER20,1,159.98
commerce.purchases,2025-08-23T04:40:02.629Z,OFF-00800507,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,phone,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,apple_pay,online,,1,159.99
commerce.purchases,2026-01-13T01:24:14.408Z,OFF-00800508,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-mumbai,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,apple_pay,SA-298,GOLD15,1,1188.99
commerce.purchases,2026-01-13T01:24:14.408Z,OFF-00800508,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-mumbai,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,apple_pay,SA-298,GOLD15,0,
commerce.purchases,2026-05-06T14:26:55.470Z,OFF-00800509,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,popup-monaco,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,loyalty_points,SA-042,GOLD15,1,499
commerce.purchases,2025-11-21T14:19:24.638Z,OFF-00800510,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,cash,SA-042,RACE2024,1,45
commerce.purchases,2026-02-18T13:54:24.078Z,OFF-00800511,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,credit_card,N/A,,1,1497
commerce.purchases,2026-02-18T13:54:24.078Z,OFF-00800511,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,credit_card,N/A,,0,
commerce.purchases,2025-03-22T17:13:57.829Z,OFF-00800512,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-mumbai,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,debit_card,SA-117,,1,1299
commerce.purchases,2025-05-29T08:53:26.448Z,OFF-00800513,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,2,42,84,USD,credit_card,SA-298,,1,1383
commerce.purchases,2025-05-29T08:53:26.448Z,OFF-00800513,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,store-newyork,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,credit_card,SA-298,,0,
commerce.purchases,2025-04-19T16:19:07.144Z,OFF-00800514,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,catalog,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,debit_card,SA-203,,1,297.99
commerce.purchases,2025-04-19T16:19:07.144Z,OFF-00800514,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,catalog,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,debit_card,SA-203,,0,
commerce.purchases,2025-04-19T16:19:07.144Z,OFF-00800514,3,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,catalog,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,debit_card,SA-203,,0,
commerce.purchases,2025-09-17T23:37:52.474Z,OFF-00800515,1,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,popup-monaco,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,apple_pay,SA-042,,1,2537.98
commerce.purchases,2025-09-17T23:37:52.474Z,OFF-00800515,2,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,apple_pay,SA-042,,0,
commerce.purchases,2025-09-17T23:37:52.474Z,OFF-00800515,3,CRM-00100083,LYL-00200083,rf1-w6-s26-vip-83-cae64e@f1traffic.com,popup-monaco,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,apple_pay,SA-042,,0,
commerce.purchases,2025-08-19T07:38:26.334Z,OFF-00800516,1,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,apple_pay,SA-001,,1,217.99
commerce.purchases,2025-08-19T07:38:26.334Z,OFF-00800516,2,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,popup-monaco,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,apple_pay,SA-001,,0,
commerce.purchases,2025-06-23T08:00:06.448Z,OFF-00800517,1,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,store-mumbai,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,debit_card,SA-001,GOLD15,1,349.97
commerce.purchases,2025-06-23T08:00:06.448Z,OFF-00800517,2,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,store-mumbai,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,2,39.99,79.98,USD,debit_card,SA-001,GOLD15,0,
commerce.purchases,2026-02-21T16:31:42.110Z,OFF-00800518,1,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,phone,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,debit_card,SA-001,,1,623.99
commerce.purchases,2026-02-21T16:31:42.110Z,OFF-00800518,2,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,phone,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,debit_card,SA-001,,0,
commerce.purchases,2026-02-21T16:31:42.110Z,OFF-00800518,3,CRM-00100084,LYL-00200084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,phone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,debit_card,SA-001,,0,
