eventType,timestamp,emailId,customerId,email,campaignName,campaignType,sendsValue,opensValue,clicksValue,converted,conversionValue,unsubscribed,deviceType,emailClient
directMarketing.emailSent,2026-02-28T05:26:14.630Z,EML-0000001006,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-17T02:06:53.160Z,EML-0000001007,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,1,true,147.58,false,mobile,Gmail
directMarketing.emailSent,2026-03-15T07:10:46.012Z,EML-0000001008,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-02-16T03:50:39.008Z,EML-0000001009,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-01-10T11:15:08.782Z,EML-0000001010,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-05-26T02:12:35.864Z,EML-0000001011,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Monaco GP Promo,promo,1,1,1,true,307.15,false,tablet,Other
directMarketing.emailSent,2026-04-24T05:55:49.827Z,EML-0000001012,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Monaco GP Promo,promo,1,1,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-03-29T12:57:44.429Z,EML-0000001013,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-02-15T12:24:45.998Z,EML-0000001014,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Welcome Series 1,welcome,1,0,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-04-11T01:46:43.438Z,EML-0000001015,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-03-11T13:50:28.698Z,EML-0000001016,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-02T15:16:23.698Z,EML-0000001017,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-04-14T01:37:58.335Z,EML-0000001018,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Birthday Discount,birthday,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-06-13T20:49:44.529Z,EML-0000001019,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Race Calendar Reminder,newsletter,1,1,1,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-27T00:25:01.121Z,EML-0000001020,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,1,true,225.95,false,desktop,Apple Mail
directMarketing.emailSent,2026-02-01T08:58:28.610Z,EML-0000001021,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Race Calendar Reminder,newsletter,1,1,1,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-04-20T02:45:51.677Z,EML-0000001022,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,1,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-06-10T17:08:31.381Z,EML-0000001023,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-05-02T04:18:56.775Z,EML-0000001024,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-01-11T02:54:18.025Z,EML-0000001025,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Black Friday 2024,promo,1,1,1,false,0,false,mobile,Other
directMarketing.emailSent,2026-05-22T05:45:09.792Z,EML-0000001026,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Monaco GP Promo,promo,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-03-18T23:05:41.522Z,EML-0000001027,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-05-17T11:26:09.765Z,EML-0000001028,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-05-20T16:23:28.936Z,EML-0000001029,CRM-00100081,rf1-w19-s13-vip-81-265666@f1traffic.com,Birthday Discount,birthday,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-06-04T04:58:18.127Z,EML-0000001030,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-03-20T15:38:24.560Z,EML-0000001031,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-04-06T22:07:04.131Z,EML-0000001032,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-06T06:56:55.330Z,EML-0000001033,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-03-01T09:09:59.512Z,EML-0000001034,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-02-11T00:07:07.767Z,EML-0000001035,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-03-24T17:22:38.836Z,EML-0000001036,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-02-07T21:34:53.213Z,EML-0000001037,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Welcome Series 1,welcome,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-04-29T04:48:53.371Z,EML-0000001038,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-01-24T06:14:17.818Z,EML-0000001039,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Monaco GP Promo,promo,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2025-12-17T02:31:54.195Z,EML-0000001040,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Birthday Discount,birthday,1,1,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-01-16T21:35:15.597Z,EML-0000001041,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-03-18T22:18:42.948Z,EML-0000001042,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Birthday Discount,birthday,1,1,1,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-01-21T15:49:53.660Z,EML-0000001043,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Black Friday 2024,promo,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2025-12-22T17:00:44.440Z,EML-0000001044,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-03-31T01:40:14.795Z,EML-0000001045,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-01-18T22:59:37.951Z,EML-0000001046,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-01-24T06:44:07.951Z,EML-0000001047,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-01-09T12:19:54.435Z,EML-0000001048,CRM-00100082,rf1-w11-s25-gold-82-36c740@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,true,mobile,Yahoo
directMarketing.emailSent,2026-06-02T01:34:51.671Z,EML-0000001049,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Black Friday 2024,promo,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-27T21:00:34.387Z,EML-0000001050,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-04-28T01:34:54.495Z,EML-0000001051,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-06-02T00:41:24.728Z,EML-0000001052,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-02-22T03:53:58.025Z,EML-0000001053,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2025-12-29T03:02:38.695Z,EML-0000001054,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-02-26T13:22:33.299Z,EML-0000001055,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Monaco GP Promo,promo,1,1,1,false,0,false,desktop,Other
directMarketing.emailSent,2025-12-31T01:14:11.247Z,EML-0000001056,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-04-27T16:32:43.204Z,EML-0000001057,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-01-04T04:46:46.168Z,EML-0000001058,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,1,true,161.7,false,mobile,Outlook
directMarketing.emailSent,2025-12-23T07:45:20.457Z,EML-0000001059,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Welcome Series 1,welcome,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-02-03T03:01:46.855Z,EML-0000001060,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-03-12T01:53:47.199Z,EML-0000001061,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-03-28T09:25:03.034Z,EML-0000001062,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Welcome Series 1,welcome,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-01-21T06:25:31.789Z,EML-0000001063,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Welcome Series 1,welcome,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-02T12:11:29.347Z,EML-0000001064,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-06-11T23:12:41.441Z,EML-0000001065,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-04-08T22:52:05.300Z,EML-0000001066,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-03-28T13:42:14.179Z,EML-0000001067,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-02-18T12:57:29.084Z,EML-0000001068,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Monaco GP Promo,promo,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-04-02T02:14:09.846Z,EML-0000001069,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-03T06:54:55.686Z,EML-0000001070,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-11T17:01:38.066Z,EML-0000001071,CRM-00100084,rf1-w18-s14-standard-84-f889fd@f1traffic.com,Black Friday 2024,promo,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-18T14:32:25.492Z,EML-0000001072,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Black Friday 2024,promo,1,1,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-02-03T16:19:59.854Z,EML-0000001073,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-06-04T13:30:26.145Z,EML-0000001074,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-01-29T13:41:18.603Z,EML-0000001075,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-02-20T16:23:26.666Z,EML-0000001076,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Black Friday 2024,promo,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-01-25T06:14:33.351Z,EML-0000001077,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-15T09:08:46.494Z,EML-0000001078,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-01-31T10:26:13.497Z,EML-0000001079,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Monaco GP Promo,promo,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-01-23T02:00:12.676Z,EML-0000001080,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-04-01T17:21:00.039Z,EML-0000001081,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2025-12-19T00:55:16.022Z,EML-0000001082,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Win-back Campaign,reengagement,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-06-04T07:22:25.794Z,EML-0000001083,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2025-12-22T11:17:36.644Z,EML-0000001084,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-01-15T09:32:38.934Z,EML-0000001085,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-06-07T08:15:11.970Z,EML-0000001086,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-04-24T04:14:16.012Z,EML-0000001087,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-03-06T00:16:04.837Z,EML-0000001088,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,2024 Season Launch,newsletter,1,1,1,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-01-27T07:14:02.516Z,EML-0000001089,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-03-24T07:43:04.505Z,EML-0000001090,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2025-12-18T22:29:47.062Z,EML-0000001091,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-02-22T11:50:34.764Z,EML-0000001092,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-02-22T14:19:54.175Z,EML-0000001093,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Welcome Series 1,welcome,1,1,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-01-12T15:49:41.924Z,EML-0000001094,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-02-04T17:27:00.417Z,EML-0000001095,CRM-00100085,rf1-w6-s68-silver-85-7650bd@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-01-05T12:46:17.869Z,EML-0000001096,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Welcome Series 1,welcome,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-03-18T11:22:00.058Z,EML-0000001097,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-05-29T05:29:46.009Z,EML-0000001098,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-04-30T08:33:53.016Z,EML-0000001099,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-16T13:45:21.377Z,EML-0000001100,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Welcome Series 1,welcome,1,1,1,true,234.23,false,desktop,Yahoo
directMarketing.emailSent,2026-01-24T20:32:46.118Z,EML-0000001101,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-02-12T07:41:01.389Z,EML-0000001102,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-05-07T01:43:48.711Z,EML-0000001103,CRM-00100086,rf1-w18-s2-silver-86-98be03@f1traffic.com,Welcome Series 1,welcome,1,1,1,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-02-09T20:37:28.835Z,EML-0000001104,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-05-26T04:00:23.116Z,EML-0000001105,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Monaco GP Promo,promo,1,1,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-02-23T03:35:46.353Z,EML-0000001106,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-04-03T20:59:19.502Z,EML-0000001107,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-01-11T01:58:05.905Z,EML-0000001108,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-04-25T02:18:38.975Z,EML-0000001109,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-05-03T12:42:51.077Z,EML-0000001110,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-02-04T18:04:15.708Z,EML-0000001111,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Black Friday 2024,promo,1,1,1,false,0,false,mobile,Other
directMarketing.emailSent,2026-02-26T15:38:14.768Z,EML-0000001112,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Welcome Series 1,welcome,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-01-17T22:18:36.373Z,EML-0000001113,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-01-29T16:58:54.546Z,EML-0000001114,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-26T17:03:54.150Z,EML-0000001115,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-05-07T18:46:07.750Z,EML-0000001116,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-10T17:28:42.660Z,EML-0000001117,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Win-back Campaign,reengagement,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-03-12T00:06:39.407Z,EML-0000001118,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-02-05T03:47:05.896Z,EML-0000001119,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Win-back Campaign,reengagement,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-06-08T11:43:04.613Z,EML-0000001120,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Win-back Campaign,reengagement,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-02-26T10:35:28.898Z,EML-0000001121,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Loyalty Tier Upgrade,loyalty,1,1,1,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-13T19:18:05.636Z,EML-0000001122,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-20T17:40:37.481Z,EML-0000001123,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-02-07T00:22:31.234Z,EML-0000001124,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Black Friday 2024,promo,1,1,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-02-13T05:19:11.669Z,EML-0000001125,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-03-17T09:34:14.508Z,EML-0000001126,CRM-00100087,rf1-w12-s45-vip-87-fb425c@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2025-12-25T00:31:18.968Z,EML-0000001127,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,2024 Season Launch,newsletter,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-01-15T10:08:19.108Z,EML-0000001128,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-01-30T05:19:33.543Z,EML-0000001129,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-02-10T19:48:40.823Z,EML-0000001130,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,Race Calendar Reminder,newsletter,1,1,1,true,104.01,false,mobile,Yahoo
directMarketing.emailSent,2026-05-12T12:37:11.627Z,EML-0000001131,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,Welcome Series 1,welcome,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2025-12-31T22:26:55.121Z,EML-0000001132,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,2024 Season Launch,newsletter,1,1,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2025-12-19T20:38:57.831Z,EML-0000001133,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,Welcome Series 1,welcome,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-02-27T20:37:18.906Z,EML-0000001134,CRM-00100088,rf1-w5-s13-silver-88-718567@f1traffic.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Outlook
