eventType,timestamp,callId,customerId,email,channel,callReason,callCategory,agentId,durationSeconds,resolved,satisfactionRating,escalated,followUpRequired
customerService.interaction,2026-04-29T23:15:23.227Z,CALL-0000000294,CRM-00100167,charles.jones167@f1retail.com,email,Shipping question,orders,AGT-009,957,true,3,false,false
customerService.interaction,2026-03-01T13:58:39.654Z,CALL-0000000295,CRM-00100167,charles.jones167@f1retail.com,phone,Hospitality booking,events,AGT-009,794,true,4,false,false
customerService.interaction,2026-04-24T09:09:12.393Z,CALL-0000000296,CRM-00100169,ishaan.martinez169@f1retail.com,chat,Product question,support,AGT-003,118,true,3,false,false
customerService.interaction,2026-01-01T04:53:14.348Z,CALL-0000000297,CRM-00100169,ishaan.martinez169@f1retail.com,whatsapp,Refund request,returns,AGT-017,407,true,5,false,false
customerService.interaction,2026-06-03T00:58:03.018Z,CALL-0000000298,CRM-00100169,ishaan.martinez169@f1retail.com,whatsapp,Loyalty inquiry,loyalty,AGT-013,89,true,5,false,false
customerService.interaction,2026-04-25T10:15:17.618Z,CALL-0000000299,CRM-00100169,ishaan.martinez169@f1retail.com,email,Refund request,returns,AGT-012,361,true,4,false,false
customerService.interaction,2026-03-24T18:46:32.208Z,CALL-0000000300,CRM-00100170,alex.brown170@f1retail.com,phone,Positive feedback,support,AGT-029,326,true,4,false,false
customerService.interaction,2026-03-26T04:40:56.030Z,CALL-0000000301,CRM-00100170,alex.brown170@f1retail.com,phone,Return request,returns,AGT-014,838,false,1,true,true
customerService.interaction,2026-03-31T00:11:14.034Z,CALL-0000000302,CRM-00100171,khalid.anderson171@f1retail.com,whatsapp,Refund request,returns,AGT-026,436,true,4,false,false
customerService.interaction,2026-04-06T01:07:47.560Z,CALL-0000000303,CRM-00100171,khalid.anderson171@f1retail.com,email,Account issue,support,AGT-021,538,true,4,false,false
customerService.interaction,2025-12-25T13:55:14.429Z,CALL-0000000304,CRM-00100171,khalid.anderson171@f1retail.com,chat,Loyalty inquiry,loyalty,AGT-019,743,true,4,false,false
customerService.interaction,2026-01-23T08:08:57.695Z,CALL-0000000305,CRM-00100171,khalid.anderson171@f1retail.com,phone,Positive feedback,support,AGT-020,587,true,5,false,false
customerService.interaction,2026-01-18T14:12:09.948Z,CALL-0000000306,CRM-00100173,henry.verstappen173@f1retail.com,whatsapp,Complaint,support,AGT-027,153,true,3,false,false
customerService.interaction,2026-01-15T02:34:55.217Z,CALL-0000000307,CRM-00100174,amelia.liu174@f1retail.com,whatsapp,Loyalty inquiry,loyalty,AGT-017,135,true,3,false,false
customerService.interaction,2026-01-16T05:41:47.866Z,CALL-0000000308,CRM-00100174,amelia.liu174@f1retail.com,chat,Promotion question,support,AGT-029,523,true,3,false,false
customerService.interaction,2026-03-10T09:48:27.308Z,CALL-0000000309,CRM-00100174,amelia.liu174@f1retail.com,chat,Account issue,support,AGT-025,800,true,3,false,false
customerService.interaction,2026-04-01T08:17:25.049Z,CALL-0000000310,CRM-00100174,amelia.liu174@f1retail.com,whatsapp,Order status inquiry,orders,AGT-003,113,true,4,false,false
customerService.interaction,2026-02-01T00:40:40.219Z,CALL-0000000311,CRM-00100174,amelia.liu174@f1retail.com,email,Refund request,returns,AGT-015,623,false,2,false,true
customerService.interaction,2025-12-27T01:23:50.085Z,CALL-0000000312,CRM-00100178,george.norris178@f1retail.com,whatsapp,Account issue,support,AGT-003,267,true,3,false,false
customerService.interaction,2026-02-19T14:42:53.586Z,CALL-0000000313,CRM-00100178,george.norris178@f1retail.com,chat,Return request,returns,AGT-022,650,true,5,false,false
customerService.interaction,2026-03-29T16:20:54.722Z,CALL-0000000314,CRM-00100181,mia.russell181@f1retail.com,phone,Refund request,returns,AGT-005,506,true,4,false,false
customerService.interaction,2026-04-07T03:19:06.056Z,CALL-0000000315,CRM-00100184,ishaan.ocon184@f1retail.com,phone,Complaint,support,AGT-015,811,true,3,false,false
customerService.interaction,2026-05-22T13:51:35.841Z,CALL-0000000316,CRM-00100185,samuel.taylor185@f1retail.com,whatsapp,Hospitality booking,events,AGT-006,736,true,3,false,false
customerService.interaction,2026-03-02T13:06:51.410Z,CALL-0000000317,CRM-00100185,samuel.taylor185@f1retail.com,email,Promotion question,support,AGT-010,308,true,4,false,false
customerService.interaction,2025-12-18T22:58:12.029Z,CALL-0000000318,CRM-00100190,evelyn.sharma190@f1retail.com,whatsapp,Race ticket question,events,AGT-001,892,true,4,false,false
customerService.interaction,2026-05-21T22:53:36.567Z,CALL-0000000319,CRM-00100190,evelyn.sharma190@f1retail.com,phone,Refund request,returns,AGT-010,681,true,5,false,false
customerService.interaction,2026-04-09T08:09:34.230Z,CALL-0000000320,CRM-00100190,evelyn.sharma190@f1retail.com,email,Complaint,support,AGT-017,725,false,1,false,true
customerService.interaction,2026-05-01T08:12:28.768Z,CALL-0000000321,CRM-00100190,evelyn.sharma190@f1retail.com,whatsapp,Race ticket question,events,AGT-012,311,true,5,false,false
customerService.interaction,2026-03-05T09:03:26.235Z,CALL-0000000322,CRM-00100190,evelyn.sharma190@f1retail.com,chat,Order status inquiry,orders,AGT-008,937,true,4,false,false
customerService.interaction,2026-05-13T15:53:04.296Z,CALL-0000000323,CRM-00100191,mason.ahmed191@f1retail.com,chat,Hospitality booking,events,AGT-011,525,true,4,false,false
customerService.interaction,2026-03-16T17:55:20.425Z,CALL-0000000324,CRM-00100191,mason.ahmed191@f1retail.com,phone,Shipping question,orders,AGT-001,304,false,1,true,true
customerService.interaction,2026-01-11T00:05:33.821Z,CALL-0000000325,CRM-00100192,valtteri.brown192@f1retail.com,phone,Loyalty inquiry,loyalty,AGT-014,895,true,4,false,false
customerService.interaction,2026-05-02T18:45:01.734Z,CALL-0000000326,CRM-00100194,ava.hamilton194@f1retail.com,chat,Refund request,returns,AGT-012,671,true,5,false,false
customerService.interaction,2026-01-18T05:58:47.745Z,CALL-0000000327,CRM-00100195,ethan.ahmed195@f1retail.com,email,Return request,returns,AGT-019,99,true,3,false,false
customerService.interaction,2026-03-31T11:36:26.516Z,CALL-0000000328,CRM-00100195,ethan.ahmed195@f1retail.com,chat,Promotion question,support,AGT-002,150,true,3,false,false
customerService.interaction,2026-05-20T00:59:47.427Z,CALL-0000000329,CRM-00100195,ethan.ahmed195@f1retail.com,email,Complaint,support,AGT-001,606,true,3,false,false
customerService.interaction,2026-03-22T19:28:23.644Z,CALL-0000000330,CRM-00100195,ethan.ahmed195@f1retail.com,whatsapp,Race ticket question,events,AGT-022,330,true,5,false,false
customerService.interaction,2026-02-16T13:04:57.628Z,CALL-0000000331,CRM-00100195,ethan.ahmed195@f1retail.com,whatsapp,Race ticket question,events,AGT-008,89,true,5,false,false
customerService.interaction,2025-12-31T15:08:50.542Z,CALL-0000000332,CRM-00100196,maya.ahmed196@f1retail.com,chat,Promotion question,support,AGT-017,820,true,5,false,false
customerService.interaction,2026-05-15T16:10:59.284Z,CALL-0000000333,CRM-00100196,maya.ahmed196@f1retail.com,phone,Refund request,returns,AGT-028,678,true,3,false,false
customerService.interaction,2026-05-28T02:46:28.212Z,CALL-0000000334,CRM-00100196,maya.ahmed196@f1retail.com,email,Race ticket question,events,AGT-015,197,true,3,false,false
customerService.interaction,2026-01-01T18:43:43.633Z,CALL-0000000335,CRM-00100197,carlos.russell197@f1retail.com,email,Positive feedback,support,AGT-014,454,true,5,false,false
customerService.interaction,2026-02-06T02:15:20.485Z,CALL-0000000336,CRM-00100197,carlos.russell197@f1retail.com,email,Complaint,support,AGT-025,175,true,4,false,false
customerService.interaction,2026-06-11T19:37:17.521Z,CALL-0000000337,CRM-00100197,carlos.russell197@f1retail.com,email,Shipping question,orders,AGT-016,295,false,2,true,true
customerService.interaction,2026-02-18T18:55:55.064Z,CALL-0000000338,CRM-00100197,carlos.russell197@f1retail.com,chat,Return request,returns,AGT-008,864,true,5,false,false
customerService.interaction,2026-01-17T17:41:05.119Z,CALL-0000000339,CRM-00100197,carlos.russell197@f1retail.com,chat,Return request,returns,AGT-009,412,true,4,false,false
customerService.interaction,2026-05-29T20:34:39.942Z,CALL-0000000340,CRM-00100198,amelia.ahmed198@f1retail.com,chat,Refund request,returns,AGT-016,145,true,3,false,false
customerService.interaction,2026-03-30T09:00:18.781Z,CALL-0000000341,CRM-00100199,kai.norris199@f1retail.com,phone,Positive feedback,support,AGT-027,380,true,4,false,false
customerService.interaction,2026-04-12T03:37:46.982Z,CALL-0000000342,CRM-00100199,kai.norris199@f1retail.com,whatsapp,Promotion question,support,AGT-026,165,true,4,false,false
customerService.interaction,2026-04-11T17:46:50.351Z,CALL-0000000343,CRM-00100199,kai.norris199@f1retail.com,email,Positive feedback,support,AGT-017,449,true,3,false,false
